GEO.id,EMPSZES.id,ESTAB
8610000US01537,252,0
8610000US01537,254,0
8610000US01537,260,0
8610000US01537,1,1
8610000US01537,212,1
8610000US01537,220,0
8610000US01537,230,0
8610000US01537,241,0
8610000US01537,242,0
8610000US01537,251,0
8610000US01537,252,0
8610000US01537,254,0
8610000US01537,260,0
8610000US01540,1,1
8610000US01540,212,1
8610000US01540,220,0
8610000US01540,230,0
8610000US01540,241,0
8610000US01540,242,0
8610000US01540,251,0
8610000US01540,252,0
8610000US01540,254,0
8610000US01540,260,0
8610000US01540,1,1
8610000US01540,212,0
8610000US01540,220,1
8610000US01540,230,0
8610000US01540,241,0
8610000US01540,242,0
8610000US01540,251,0
8610000US01540,252,0
8610000US01540,254,0
8610000US01540,260,0
8610000US01545,1,3
8610000US01545,212,3
8610000US01545,220,0
8610000US01545,230,0
8610000US01545,241,0
8610000US01545,242,0
8610000US01545,251,0
8610000US01545,252,0
8610000US01545,254,0
8610000US01545,260,0
8610000US01545,1,4
8610000US01545,212,1
8610000US01545,220,2
8610000US01545,230,0
8610000US01545,241,1
8610000US01545,242,0
8610000US01545,251,0
8610000US01545,252,0
8610000US01545,254,0
8610000US01545,260,0
8610000US01550,1,1
8610000US01550,212,1
8610000US01550,220,0
8610000US01550,230,0
8610000US01550,241,0
8610000US01550,242,0
8610000US01550,251,0
8610000US01550,252,0
8610000US01550,254,0
8610000US01550,260,0
8610000US01561,1,1
8610000US01561,212,0
8610000US01561,220,0
8610000US01561,230,0
8610000US01561,241,1
8610000US01561,242,0
8610000US01561,251,0
8610000US01561,252,0
8610000US01561,254,0
8610000US01561,260,0
8610000US01564,1,1
8610000US01564,212,0
8610000US01564,220,0
8610000US01564,230,0
8610000US01564,241,1
8610000US01564,242,0
8610000US01564,251,0
8610000US01564,252,0
8610000US01564,254,0
8610000US01564,260,0
8610000US01568,1,1
8610000US01568,212,1
8610000US01568,220,0
8610000US01568,230,0
8610000US01568,241,0
8610000US01568,242,0
8610000US01568,251,0
8610000US01568,252,0
8610000US01568,254,0
8610000US01568,260,0
8610000US01568,1,2
8610000US01568,212,1
8610000US01568,220,1
8610000US01568,230,0
8610000US01568,241,0
8610000US01568,242,0
8610000US01568,251,0
8610000US01568,252,0
8610000US01568,254,0
8610000US01568,260,0
8610000US01569,1,1
8610000US01569,212,1
8610000US01569,220,0
8610000US01569,230,0
8610000US01569,241,0
8610000US01569,242,0
8610000US01569,251,0
8610000US01569,252,0
8610000US01569,254,0
8610000US01569,260,0
8610000US01570,1,2
8610000US01570,212,0
8610000US01570,220,1
8610000US01570,230,1
8610000US01570,241,0
8610000US01570,242,0
8610000US01570,251,0
8610000US01570,252,0
8610000US01570,254,0
8610000US01570,260,0
8610000US01571,1,1
8610000US01571,212,0
8610000US01571,220,0
8610000US01571,230,0
8610000US01571,241,0
8610000US01571,242,0
8610000US01571,251,0
8610000US01571,252,1
8610000US01571,254,0
8610000US01571,260,0
8610000US01581,1,1
8610000US01581,212,1
8610000US01581,220,0
8610000US01581,230,0
8610000US01581,241,0
8610000US01581,242,0
8610000US01581,251,0
8610000US01581,252,0
8610000US01581,254,0
8610000US01581,260,0
8610000US01581,1,3
8610000US01581,212,1
8610000US01581,220,0
8610000US01581,230,1
8610000US01581,241,0
8610000US01581,242,1
8610000US01581,251,0
8610000US01581,252,0
8610000US01581,254,0
8610000US01581,260,0
8610000US01581,1,4
8610000US01581,212,2
8610000US01581,220,2
8610000US01581,230,0
8610000US01581,241,0
8610000US01581,242,0
8610000US01581,251,0
8610000US01581,252,0
8610000US01581,254,0
8610000US01581,260,0
8610000US01583,1,2
8610000US01583,212,1
8610000US01583,220,1
8610000US01583,230,0
8610000US01583,241,0
8610000US01583,242,0
8610000US01583,251,0
8610000US01583,252,0
8610000US01583,254,0
8610000US01583,260,0
8610000US01585,1,1
8610000US01585,212,0
8610000US01585,220,1
8610000US01585,230,0
8610000US01585,241,0
8610000US01585,242,0
8610000US01585,251,0
8610000US01585,252,0
8610000US01585,254,0
8610000US01585,260,0
8610000US01602,1,1
8610000US01602,212,1
8610000US01602,220,0
8610000US01602,230,0
8610000US01602,241,0
8610000US01602,242,0
8610000US01602,251,0
8610000US01602,252,0
8610000US01602,254,0
8610000US01602,260,0
8610000US01603,1,2
8610000US01603,212,1
8610000US01603,220,1
8610000US01603,230,0
8610000US01603,241,0
8610000US01603,242,0
8610000US01603,251,0
8610000US01603,252,0
8610000US01603,254,0
8610000US01603,260,0
8610000US01604,1,1
8610000US01604,212,0
8610000US01604,220,0
8610000US01604,230,1
8610000US01604,241,0
8610000US01604,242,0
8610000US01604,251,0
8610000US01604,252,0
8610000US01604,254,0
8610000US01604,260,0
8610000US01604,1,4
8610000US01604,212,1
8610000US01604,220,2
8610000US01604,230,1
8610000US01604,241,0
8610000US01604,242,0
8610000US01604,251,0
8610000US01604,252,0
8610000US01604,254,0
8610000US01604,260,0
8610000US01605,1,5
8610000US01605,212,2
8610000US01605,220,1
8610000US01605,230,0
8610000US01605,241,2
8610000US01605,242,0
8610000US01605,251,0
8610000US01605,252,0
8610000US01605,254,0
8610000US01605,260,0
8610000US01606,1,1
8610000US01606,212,1
8610000US01606,220,0
8610000US01606,230,0
8610000US01606,241,0
8610000US01606,242,0
8610000US01606,251,0
8610000US01606,252,0
8610000US01606,254,0
8610000US01606,260,0
8610000US01606,1,1
8610000US01606,212,1
8610000US01606,220,0
8610000US01606,230,0
8610000US01606,241,0
8610000US01606,242,0
8610000US01606,251,0
8610000US01606,252,0
8610000US01606,254,0
8610000US01606,260,0
8610000US01608,1,3
8610000US01608,212,0
8610000US01608,220,0
8610000US01608,230,0
8610000US01608,241,0
8610000US01608,242,1
8610000US01608,251,2
8610000US01608,252,0
8610000US01608,254,0
8610000US01608,260,0
8610000US01608,1,2
8610000US01608,212,1
8610000US01608,220,0
8610000US01608,230,0
8610000US01608,241,1
8610000US01608,242,0
8610000US01608,251,0
8610000US01608,252,0
8610000US01608,254,0
8610000US01608,260,0
8610000US01609,1,3
8610000US01609,212,0
8610000US01609,220,0
8610000US01609,230,0
8610000US01609,241,0
8610000US01609,242,0
8610000US01609,251,0
8610000US01609,252,0
8610000US01609,254,1
8610000US01609,260,2
8610000US01609,1,2
8610000US01609,212,0
8610000US01609,220,1
8610000US01609,230,1
8610000US01609,241,0
8610000US01609,242,0
8610000US01609,251,0
8610000US01609,252,0
8610000US01609,254,0
8610000US01609,260,0
8610000US01610,1,2
8610000US01610,212,0
8610000US01610,220,0
8610000US01610,230,0
8610000US01610,241,0
8610000US01610,242,0
8610000US01610,251,0
8610000US01610,252,0
8610000US01610,254,0
8610000US01610,260,2
8610000US01612,1,1
8610000US01612,212,0
8610000US01612,220,0
