GEO.id,Total_Households,Total_Families,Families_w_Children
8600000US15063,4512,2976,907
8600000US15064,160,65,38
8600000US15065,4884,3347,1189
8600000US15066,5413,3377,1201
8600000US15067,973,566,214
8600000US15068,16583,10295,3757
8600000US15071,4354,2488,1073
8600000US15072,102,40,0
8600000US15074,3827,2286,734
8600000US15075,90,80,43
8600000US15076,433,227,115
8600000US15077,62,41,13
8600000US15078,174,108,33
8600000US15081,218,118,31
8600000US15082,59,43,16
8600000US15083,404,240,82
8600000US15084,4394,2514,986
8600000US15085,3337,2319,861
8600000US15086,152,139,28
8600000US15087,92,80,26
8600000US15088,220,138,63
8600000US15089,2647,1748,582
8600000US15090,8366,6619,3344
8600000US15101,9886,7017,2991
8600000US15102,12242,8401,3208
8600000US15104,3800,2053,947
8600000US15106,8904,4991,1919
8600000US15108,17118,10735,4353
8600000US15110,2311,1236,699
8600000US15112,1516,837,433
8600000US15116,5970,4240,1324
8600000US15120,8324,4516,1800
8600000US15122,8651,5238,1836
8600000US15126,2908,1814,821
8600000US15129,4391,3067,1264
8600000US15131,3921,2363,620
8600000US15132,9572,5036,2088
8600000US15133,2889,1722,603
8600000US15135,2242,1446,431
8600000US15136,9409,5674,2220
8600000US15137,4492,2621,1132
8600000US15139,3095,1675,583
8600000US15140,1554,793,358
8600000US15142,543,404,124
8600000US15143,7716,5170,2492
8600000US15144,1889,1107,425
8600000US15145,3270,1595,715
8600000US15146,12532,7492,2690
8600000US15147,8245,4554,1623
8600000US15148,1161,577,233
8600000US15201,6253,3002,959
8600000US15202,9516,4539,1872
8600000US15203,4821,1385,286
8600000US15204,3677,2289,1084
8600000US15205,10198,5410,2136
8600000US15206,13501,6243,2875
8600000US15207,5037,3008,1341
8600000US15208,4382,2372,953
8600000US15209,5536,3299,1260
8600000US15210,11074,6401,2998
8600000US15211,5489,2226,663
8600000US15212,12790,6167,2391
8600000US15213,9286,2102,604
8600000US15214,6142,3437,1484
8600000US15215,5525,3196,1481
8600000US15216,10548,5521,2230
8600000US15217,11953,6333,2587
8600000US15218,6818,3478,1523
8600000US15219,5201,1986,956
8600000US15220,8013,4622,1629
8600000US15221,15367,7196,2829
8600000US15222,1956,475,50
8600000US15223,3124,1739,714
8600000US15224,5206,1833,674
8600000US15225,581,285,89
8600000US15226,6153,3458,1311
8600000US15227,12143,7303,3056
8600000US15228,7339,4801,2441
8600000US15229,6267,3632,1447
8600000US15232,6257,1644,416
8600000US15233,1161,500,180
8600000US15234,6439,3737,1146
8600000US15235,14806,9267,3199
8600000US15236,12277,8300,3146
8600000US15237,18001,11402,4331
8600000US15238,5373,3751,1623
8600000US15239,8546,6019,2458
8600000US15241,7477,5914,2677
8600000US15243,5713,3744,1432
8600000US15260,0,0,0
8600000US15290,0,0,0
8600000US15301,20162,12633,4579
8600000US15310,137,83,26
8600000US15311,581,435,123
8600000US15312,1397,1064,390
8600000US15313,145,97,43
8600000US15314,1622,989,444
8600000US15315,353,236,84
8600000US15316,42,35,20
8600000US15317,14819,10321,4113
8600000US15320,2229,1413,540
8600000US15321,657,457,126
8600000US15322,894,682,248
8600000US15323,1745,1198,421
8600000US15324,288,144,36
8600000US15325,170,153,123
8600000US15327,559,414,163
8600000US15329,540,422,127
8600000US15330,2085,1694,529
8600000US15331,321,193,73
8600000US15332,3562,2392,824
8600000US15333,935,658,278
8600000US15334,62,56,24
8600000US15337,242,197,66
8600000US15338,642,470,152
8600000US15340,604,332,114
8600000US15341,319,204,77
8600000US15342,2054,1334,421
8600000US15344,681,463,129
8600000US15345,647,426,164
8600000US15346,237,137,38
8600000US15347,219,185,60
8600000US15348,131,85,30
8600000US15349,794,554,137
8600000US15350,189,133,37
8600000US15351,489,221,17
8600000US15352,327,204,67
8600000US15353,10,8,2
8600000US15357,692,542,216
8600000US15358,397,236,84
8600000US15359,62,36,9
8600000US15360,680,494,154
8600000US15361,20,10,0
8600000US15362,352,248,98
8600000US15363,354,147,35
8600000US15364,312,261,83
8600000US15366,91,50,0
8600000US15367,2948,2518,1512
8600000US15368,118,81,44
8600000US15370,4657,2913,1129
8600000US15376,627,452,155
8600000US15377,265,201,70
8600000US15378,38,28,28
8600000US15379,49,25,6
8600000US15380,253,171,58
8600000US15401,13688,7779,3030
8600000US15410,341,219,115
8600000US15411,325,244,79
8600000US15412,173,114,53
8600000US15413,291,212,61
8600000US15417,3551,2227,812
8600000US15419,1847,749,226
8600000US15420,123,109,72
8600000US15421,12,12,0
8600000US15422,65,57,50
8600000US15423,856,610,218
8600000US15424,895,556,210
8600000US15425,7954,5181,1965
8600000US15427,473,333,90
8600000US15428,730,552,159
8600000US15429,78,70,23
8600000US15430,109,70,47
8600000US15431,1778,1182,349
8600000US15432,184,105,28
8600000US15433,374,200,17
8600000US15434,113,70,22
8600000US15435,221,145,48
8600000US15436,1015,664,192
8600000US15437,828,557,234
8600000US15438,751,568,191
8600000US15440,191,77,0
8600000US15442,701,462,152
8600000US15443,95,82,20
8600000US15444,182,145,19
8600000US15445,1031,693,222
8600000US15446,148,84,0
8600000US15447,17,17,0
8600000US15448,73,45,29
8600000US15449,149,119,25
8600000US15450,65,46,15
8600000US15451,391,304,153
8600000US15454,63,50,0
8600000US15455,113,92,24
8600000US15456,1053,707,221
8600000US15458,1018,665,293
8600000US15459,607,355,115
8600000US15460,39,30,15
8600000US15461,1517,1032,349
8600000US15462,147,131,89
8600000US15463,0,0,0
8600000US15464,614,492,222
8600000US15466,203,132,59
8600000US15467,63,37,10
8600000US15468,936,541,227
8600000US15469,864,563,147
8600000US15470,332,276,143
8600000US15472,110,80,30
8600000US15473,1737,1212,461
8600000US15474,782,489,131
8600000US15475,380,293,152
8600000US15476,45,14,0
8600000US15477,351,232,71
8600000US15478,2513,1776,567
8600000US15479,859,568,218
8600000US15480,726,454,116
8600000US15482,175,116,11
8600000US15483,198,104,29
8600000US15484,91,42,33
8600000US15486,904,598,201
8600000US15489,154,112,17
8600000US15490,351,160,11
8600000US15492,74,47,0
8600000US15501,6449,4088,1498
8600000US15502,48,30,11
8600000US15510,0,0,0
8600000US15520,108,67,25
8600000US15521,734,579,243
8600000US15522,4934,3140,990
8600000US15530,2059,1492,477
8600000US15531,1655,1275,421
8600000US15532,76,59,40
8600000US15533,606,372,158
8600000US15534,376,290,80
8600000US15535,832,603,163
8600000US15536,187,139,49
8600000US15537,3201,2213,807
8600000US15538,303,232,62
8600000US15539,248,160,94
8600000US15540,94,63,30
8600000US15541,1413,1095,462
8600000US15542,435,324,93
8600000US15544,88,71,13
8600000US15545,1176,852,287
8600000US15546,135,39,26
8600000US15547,187,113,36
8600000US15550,715,472,152
8600000US15551,357,291,96
8600000US15552,2221,1620,591
8600000US15554,1044,704,226
8600000US15555,51,30,15
8600000US15557,1397,966,303
8600000US15558,871,579,201
8600000US15559,845,595,187
8600000US15560,68,53,21
8600000US15561,66,53,12
8600000US15562,59,43,14
8600000US15563,1200,900,323
8600000US15564,31,24,10
8600000US15601,24523,14943,4994
8600000US15610,1487,1071,378
8600000US15611,187,135,40
8600000US15612,128,57,7
8600000US15613,5866,4104,1254
8600000US15615,101,74,14
8600000US15616,22,22,22
8600000US15617,138,87,31
8600000US15618,1120,724,231
8600000US15620,398,237,106
8600000US15621,35,35,35
8600000US15622,652,357,40
8600000US15623,299,217,38
8600000US15624,192,168,69
8600000US15625,57,57,0
8600000US15626,2337,1410,457
8600000US15627,2691,1893,634
8600000US15628,228,175,40
8600000US15629,349,212,47
8600000US15631,458,265,89
8600000US15632,3618,2596,1048
8600000US15633,98,84,10
8600000US15634,204,100,42
8600000US15635,113,45,16
8600000US15636,1465,1055,497
8600000US15637,729,541,228
8600000US15638,178,145,96
8600000US15639,946,710,305
8600000US15640,194,168,51
8600000US15641,210,123,35
8600000US15642,18077,13454,5372
8600000US15644,8124,5220,1804
8600000US15646,83,60,22
8600000US15647,57,50,19
8600000US15650,11295,7349,2453
8600000US15655,159,135,27
8600000US15656,4309,2951,1173
8600000US15658,3986,2695,693
8600000US15660,161,121,36
8600000US15661,250,116,8
8600000US15662,79,79,44
8600000US15663,201,134,23
8600000US15665,578,446,259
8600000US15666,6981,4795,1442
8600000US15668,5323,4110,1341
8600000US15670,1573,1064,279
8600000US15671,324,180,76
8600000US15672,1583,971,291
8600000US15673,546,393,152
8600000US15675,425,311,166
8600000US15676,154,81,20
8600000US15677,180,125,47
8600000US15678,163,83,11
8600000US15679,1295,924,285
8600000US15680,52,30,12
8600000US15681,1972,1384,459
8600000US15683,3483,2197,917
8600000US15684,278,130,8
8600000US15686,378,236,104
8600000US15687,473,333,78
8600000US15688,348,249,113
8600000US15689,153,92,8
8600000US15690,3819,2498,1042
8600000US15691,44,44,0
8600000US15692,458,315,86
8600000US15693,59,59,44
8600000US15695,134,68,0
8600000US15696,164,96,45
8600000US15697,1351,676,334
8600000US15698,341,304,36
8600000US15701,13471,6877,2226
8600000US15710,110,79,29
8600000US15711,187,133,72
8600000US15712,60,26,17
8600000US15713,92,36,0
8600000US15714,2074,1294,529
8600000US15715,235,179,88
8600000US15716,260,137,50
8600000US15717,4326,3005,990
8600000US15721,81,64,20
8600000US15722,1009,688,201
8600000US15723,17,0,0
8600000US15724,854,595,163
8600000US15725,579,414,107
8600000US15727,81,48,16
8600000US15728,1434,970,379
8600000US15729,635,411,176
8600000US15730,21,16,11
8600000US15731,245,187,87
8600000US15732,673,506,211
8600000US15733,48,26,14
8600000US15734,109,73,8
8600000US15736,325,226,97
8600000US15737,43,27,15
8600000US15738,104,66,6
8600000US15739,148,99,45
8600000US15741,31,24,2
8600000US15742,362,255,105
8600000US15744,52,39,14
8600000US15745,99,44,23
8600000US15746,45,18,13
8600000US15747,754,492,175
8600000US15748,2746,1954,619
8600000US15750,133,133,50
8600000US15752,28,7,4
8600000US15753,214,163,52
8600000US15754,166,142,22
8600000US15756,94,58,29
8600000US15757,634,460,168
8600000US15759,1047,809,318
8600000US15760,43,22,6
8600000US15761,43,35,8
8600000US15762,339,271,90
8600000US15764,74,51,23
8600000US15765,690,527,186
8600000US15767,5792,3899,1499
8600000US15770,58,51,12
8600000US15771,341,255,72
8600000US15772,575,418,155
8600000US15773,185,130,44
8600000US15774,1277,925,389
8600000US15775,287,208,33
8600000US15776,25,20,3
8600000US15777,65,28,0
8600000US15778,58,47,14
8600000US15779,95,39,33
8600000US15780,52,43,12
8600000US15781,27,18,9
8600000US15783,50,13,2
8600000US15784,28,25,7
8600000US15801,8068,5248,1940
8600000US15821,58,48,15
8600000US15823,649,430,148
8600000US15824,2204,1361,562
8600000US15825,3897,2462,908
8600000US15827,67,51,42
8600000US15828,148,74,5
8600000US15829,492,346,125
8600000US15832,147,111,11
8600000US15834,1936,1160,435
8600000US15840,827,570,205
8600000US15841,149,124,75
8600000US15845,1433,853,314
8600000US15846,1342,987,389
8600000US15847,87,51,11
8600000US15848,363,279,135
8600000US15849,502,350,131
8600000US15851,2806,1964,660
8600000US15853,2801,1662,562
8600000US15856,368,281,60
8600000US15857,5430,3531,1246
8600000US15860,495,344,86
8600000US15861,57,36,0
8600000US15863,87,70,16
8600000US15864,731,527,185
8600000US15865,603,379,173
8600000US15866,74,63,11
8600000US15868,583,421,113
8600000US15870,560,331,114
8600000US15901,2149,707,221
8600000US15902,5272,3185,1291
8600000US15904,6407,3873,1344
8600000US15905,9023,5773,1907
8600000US15906,5176,3055,1110
8600000US15909,2237,1601,614
8600000US15920,338,266,91
8600000US15921,73,64,18
8600000US15922,68,57,22
8600000US15923,611,449,157
8600000US15924,456,285,77
8600000US15925,64,40,18
8600000US15926,1062,745,189
8600000US15927,429,245,115
8600000US15928,989,684,168
8600000US15929,53,23,9
8600000US15930,55,20,20
8600000US15931,3645,2254,808
8600000US15934,86,74,23
8600000US15935,1039,741,311
8600000US15936,625,413,126
8600000US15937,315,252,112
8600000US15938,966,672,233
8600000US15940,529,362,157
8600000US15942,871,695,224
8600000US15943,1607,1095,351
8600000US15944,1342,975,330
8600000US15945,66,46,8
8600000US15946,2789,1902,663
8600000US15948,265,157,76
8600000US15949,248,197,91
8600000US15951,168,76,48
8600000US15952,558,319,103
8600000US15953,81,66,34
8600000US15954,979,646,230
8600000US15955,1110,858,326
8600000US15956,1098,783,342
8600000US15957,263,182,86
8600000US15958,838,609,270
8600000US15960,245,149,64
8600000US15961,323,240,56
8600000US15962,61,43,16
8600000US15963,4610,3163,1150
8600000US16001,17721,10644,4158
8600000US16002,6016,4649,1694
8600000US16020,443,329,125
8600000US16022,153,98,45
8600000US16023,1927,1145,352
8600000US16024,81,52,16
8600000US16025,2117,1507,570
8600000US16027,97,72,41
8600000US16028,886,558,171
8600000US16029,307,213,85
8600000US16030,140,97,44
8600000US16033,2450,1574,555
8600000US16034,715,617,304
8600000US16035,43,14,0
8600000US16036,106,55,15
8600000US16037,1747,1356,512
8600000US16038,1427,1069,414
8600000US16040,371,265,90
8600000US16041,805,592,214
8600000US16045,553,332,207
8600000US16046,5833,4163,2121
8600000US16048,74,50,16
8600000US16049,1313,920,331
8600000US16050,632,466,183
8600000US16051,1323,961,353
8600000US16052,1004,762,280
8600000US16053,1674,1159,389
8600000US16054,165,113,40
8600000US16055,3300,2544,907
8600000US16056,2048,1343,479
8600000US16057,4745,2603,941
8600000US16059,3130,2371,838
8600000US16061,1053,797,219
8600000US16063,3117,1791,592
8600000US16066,10742,8264,4115
8600000US16101,13635,8851,3496
8600000US16102,2380,1617,530
8600000US16105,6584,4311,1459
8600000US16110,128,60,14
8600000US16111,455,381,147
8600000US16112,652,415,159
8600000US16113,142,113,40
8600000US16114,242,175,66
8600000US16115,1316,894,307
8600000US16116,1118,815,274
8600000US16117,7107,4732,1670
8600000US16120,792,601,210
8600000US16121,2041,1249,467
8600000US16123,835,627,201
8600000US16124,757,555,244
8600000US16125,7156,4841,1691
8600000US16127,5418,3523,1376
8600000US16130,818,584,152
8600000US16131,282,207,74
8600000US16132,114,89,9
8600000US16133,600,458,157
8600000US16134,1690,1180,364
8600000US16136,332,153,45
8600000US16137,4442,2967,1004
8600000US16140,29,17,0
8600000US16141,772,571,191
8600000US16142,2133,1558,611
8600000US16143,1425,900,236
8600000US16145,1064,748,238
8600000US16146,5995,3548,1587
8600000US16148,7135,4621,1578
8600000US16150,3012,2046,883
8600000US16151,37,22,14
8600000US16153,1070,713,254
8600000US16154,1197,772,160
8600000US16155,25,8,0
8600000US16156,1116,808,262
8600000US16157,1397,986,301
8600000US16159,1749,1336,423
8600000US16160,434,312,126
8600000US16161,395,227,73
8600000US16201,7919,5028,1514
8600000US16210,405,336,110
8600000US16211,56,39,0
8600000US16212,137,88,23
8600000US16213,67,40,21
8600000US16214,3888,1731,681
8600000US16217,42,30,2
8600000US16218,447,323,82
8600000US16222,864,625,238
8600000US16223,69,52,23
8600000US16224,517,397,149
8600000US16226,3423,2060,798
8600000US16228,197,129,34
8600000US16229,2055,1433,636
8600000US16230,167,122,43
8600000US16232,1698,1214,443
8600000US16233,432,280,83
8600000US16235,500,345,133
8600000US16236,87,87,27
8600000US16238,171,114,55
8600000US16239,666,438,48
8600000US16240,612,442,116
8600000US16242,1937,1280,459
8600000US16244,75,57,17
8600000US16245,92,63,25
8600000US16246,99,79,26
8600000US16248,1294,930,319
8600000US16249,818,617,219
8600000US16250,112,58,27
8600000US16253,37,31,3
8600000US16254,1404,923,297
8600000US16255,653,425,150
8600000US16256,522,437,247
8600000US16258,886,554,220
8600000US16259,775,559,164
8600000US16260,150,111,57
8600000US16262,1061,754,285
8600000US16263,148,105,51
8600000US16301,6541,4220,1703
8600000US16311,248,160,70
8600000US16312,3,0,0
8600000US16313,729,466,160
8600000US16314,2095,1527,598
8600000US16316,2398,1526,465
8600000US16317,605,468,143
8600000US16319,481,336,120
8600000US16321,42,23,1
8600000US16322,67,49,7
8600000US16323,6798,4465,1521
8600000US16326,169,120,41
8600000US16327,1188,900,332
8600000US16328,38,28,10
8600000US16329,221,167,53
8600000US16331,27,23,6
8600000US16332,26,19,14
8600000US16333,118,74,35
8600000US16334,105,80,36
8600000US16335,11556,7242,3044
8600000US16340,827,588,140
8600000US16341,774,531,168
8600000US16342,860,591,217
8600000US16343,146,103,51
8600000US16344,203,153,56
8600000US16345,1488,1065,309
8600000US16346,1467,1092,443
8600000US16347,897,666,184
8600000US16350,1052,714,301
8600000US16351,704,426,122
8600000US16352,102,67,16
8600000US16353,1245,764,147
8600000US16354,4566,3172,1211
8600000US16360,541,417,152
8600000US16361,50,22,0
8600000US16362,497,351,122
8600000US16364,482,388,159
8600000US16365,7929,4696,1637
8600000US16370,112,56,4
8600000US16371,1359,840,255
8600000US16372,190,110,60
8600000US16373,1316,924,306
8600000US16374,816,583,121
8600000US16401,1745,1222,416
8600000US16402,316,211,59
8600000US16403,2220,1558,581
8600000US16404,1227,912,373
8600000US16405,285,225,82
8600000US16406,1312,950,351
8600000US16407,4305,2947,1195
8600000US16410,625,474,171
8600000US16411,596,432,186
8600000US16412,4295,2468,1132
8600000US16415,3281,2556,1065
8600000US16416,91,63,27
8600000US16417,3096,2188,835
8600000US16420,248,187,51
8600000US16421,987,728,201
8600000US16422,85,57,30
8600000US16423,1704,1276,531
8600000US16424,1974,1264,392
8600000US16426,1568,1126,430
8600000US16427,89,54,20
8600000US16428,4960,3378,1375
8600000US16433,2029,1391,566
8600000US16434,929,729,382
8600000US16435,714,533,202
8600000US16436,234,179,58
8600000US16438,3141,2185,780
8600000US16440,392,281,80
8600000US16441,3812,2667,1048
8600000US16442,1077,842,303
8600000US16443,509,343,121
8600000US16444,0,0,0
8600000US16501,1311,168,73
8600000US16502,7071,3218,1592
8600000US16503,5889,3534,1957
8600000US16504,6641,3840,1329
8600000US16505,7486,4492,1671
8600000US16506,9755,6495,2649
8600000US16507,4077,1958,1097
8600000US16508,6939,4409,1947
8600000US16509,11931,7707,2619
8600000US16510,9742,7005,2796
8600000US16511,4652,3152,1391
8600000US16546,0,0,0
8600000US16563,0,0,0
8600000US16601,13427,8189,3261
8600000US16602,12257,7491,2931
8600000US16611,1020,724,245
8600000US16613,586,446,179
8600000US16616,37,31,17
8600000US16617,1189,695,314
